req_id, LB_arrival, server_arrival, allocated_server, process_time, finish
0, 0, 0, 0, 1, 1
1, 0, 1, 0, 1, 2
2, 0, 0, 1, 1, 1
3, 0, 1, 1, 1, 2
4, 0, 2, 0, 1, 3
5, 0, 3, 0, 1, 4
6, 0, 2, 1, 1, 3
7, 0, 0, 0, 2, 2
8, 0, 0, 2, 1, 1
9, 0, 1, 2, 2, 3
10, 0, 1, 2, 1, 2
11, 0, 2, 2, 2, 4
12, 0, 4, 2, 1, 5
13, 0, 3, 1, 1, 4
14, 0, 1, 2, 1, 2
15, 0, 4, 1, 18, 22
16, 0, 0, 0, 1, 1
17, 0, 1, 2, 143, 144
18, 0, 4, 0, 136, 140
19, 0, 22, 1, 137, 159
20, 0, 5, 2, 143, 148
21, 0, 159, 1, 137, 296
22, 0, 148, 2, 143, 291
23, 0, 140, 0, 143, 283
24, 0, 296, 1, 143, 439
25, 0, 291, 2, 1, 292
26, 0, 292, 2, 1, 293
27, 0, 293, 2, 16, 309
28, 0, 309, 2, 2, 311
29, 100, 100, 1, 1, 101
30, 100, 311, 2, 1, 312
31, 100, 312, 2, 1, 313
32, 100, 100, 1, 1, 101
33, 100, 313, 2, 1, 314
34, 100, 100, 1, 1, 101
35, 100, 314, 2, 26, 340
36, 100, 144, 2, 142, 286
37, 100, 283, 0, 84, 367
38, 100, 340, 2, 1, 341
39, 100, 100, 1, 1, 101
40, 100, 341, 2, 142, 483
41, 200, 367, 0, 14, 381
42, 200, 381, 0, 19, 400
43, 200, 439, 1, 13, 452
44, 200, 452, 1, 16, 468
45, 200, 468, 1, 11, 479
46, 200, 400, 0, 18, 418
47, 200, 418, 0, 14, 432
48, 200, 432, 0, 12, 444
49, 200, 479, 1, 11, 490
50, 200, 490, 1, 15, 505
51, 200, 505, 1, 13, 518
52, 200, 444, 0, 17, 461
53, 200, 461, 0, 13, 474
54, 200, 200, 2, 14, 214
55, 200, 200, 2, 14, 214
56, 200, 518, 1, 18, 536
57, 200, 200, 2, 12, 212
58, 200, 474, 0, 12, 486
59, 200, 486, 0, 17, 503
60, 200, 536, 1, 19, 555
61, 200, 503, 0, 13, 516
62, 200, 555, 1, 19, 574
63, 200, 200, 2, 10, 210
64, 200, 516, 0, 17, 533
65, 200, 533, 0, 19, 552
66, 200, 200, 2, 13, 213
67, 200, 574, 1, 12, 586
68, 200, 586, 1, 16, 602
69, 200, 483, 2, 17, 500
70, 200, 200, 2, 15, 215
71, 200, 500, 2, 16, 516
72, 200, 516, 2, 12, 528
73, 200, 552, 0, 141, 693
74, 200, 602, 1, 19, 621
75, 200, 621, 1, 15, 636
76, 200, 528, 2, 25, 553
77, 200, 553, 2, 25, 578
78, 200, 636, 1, 17, 653
79, 200, 578, 2, 122, 700
80, 200, 653, 1, 141, 794
81, 200, 693, 0, 19, 712
82, 200, 712, 0, 4, 716
